source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,215,kth-largest-element-in-an-array,Kth Largest Element in an Array,Medium,68.9%,https://leetcode.com/problems/kth-largest-element-in-an-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,217,contains-duplicate,Contains Duplicate,Easy,64.3%,https://leetcode.com/problems/contains-duplicate/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,226,invert-binary-tree,Invert Binary Tree,Easy,80.1%,https://leetcode.com/problems/invert-binary-tree/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,231,power-of-two,Power of Two,Easy,50.1%,https://leetcode.com/problems/power-of-two/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,238,product-of-array-except-self,Product of Array Except Self,Medium,68.9%,https://leetcode.com/problems/product-of-array-except-self/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,253,meeting-rooms-ii,Meeting Rooms II,Medium,52.7%,https://leetcode.com/problems/meeting-rooms-ii/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,287,find-the-duplicate-number,Find the Duplicate Number,Medium,64.3%,https://leetcode.com/problems/find-the-duplicate-number/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,295,find-median-from-data-stream,Find Median from Data Stream,Hard,54.5%,https://leetcode.com/problems/find-median-from-data-stream/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,300,longest-increasing-subsequence,Longest Increasing Subsequence,Medium,59.4%,https://leetcode.com/problems/longest-increasing-subsequence/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,322,coin-change,Coin Change,Medium,48.4%,https://leetcode.com/problems/coin-change/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,326,power-of-three,Power of Three,Easy,51.1%,https://leetcode.com/problems/power-of-three/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,344,reverse-string,Reverse String,Easy,80.8%,https://leetcode.com/problems/reverse-string/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,345,reverse-vowels-of-a-string,Reverse Vowels of a String,Easy,61.3%,https://leetcode.com/problems/reverse-vowels-of-a-string/,2026-05-17
