source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,962,maximum-width-ramp,Maximum Width Ramp,Medium,,https://leetcode.com/problems/maximum-width-ramp/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,4,median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,,https://leetcode.com/problems/median-of-two-sorted-arrays/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,252,meeting-rooms,Meeting Rooms,Easy,,https://leetcode.com/problems/meeting-rooms/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,253,meeting-rooms-ii,Meeting Rooms II,Medium,,https://leetcode.com/problems/meeting-rooms-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,56,merge-intervals,Merge Intervals,Medium,,https://leetcode.com/problems/merge-intervals/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,23,merge-k-sorted-lists,Merge k Sorted Lists,Hard,,https://leetcode.com/problems/merge-k-sorted-lists/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,452,minimum-number-of-arrows-to-burst-balloons,Minimum Number of Arrows to Burst Balloons,Medium,,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,209,minimum-size-subarray-sum,Minimum Size Subarray Sum,Medium,,https://leetcode.com/problems/minimum-size-subarray-sum/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,76,minimum-window-substring,Minimum Window Substring,Hard,,https://leetcode.com/problems/minimum-window-substring/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,51,n-queens,N-Queens,Hard,,https://leetcode.com/problems/n-queens/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,743,network-delay-time,Network Delay Time,Medium,,https://leetcode.com/problems/network-delay-time/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,503,next-greater-element-ii,Next Greater Element II,Medium,,https://leetcode.com/problems/next-greater-element-ii/,2026-05-17
